chromosome	start	end	gene_chr	gene_start_pos	gene_end_pos	width	strand	gene_id	gene_name	gene_biotype
2	38590	3831532	2	715039	783144	68106	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	782905	783144	240	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	759550	759733	184	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	758412	758484	73	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	747452	747513	62	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	738338	738455	118	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	737442	737567	126	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	730793	730971	179	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	727676	727779	104	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	726964	727075	112	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	726342	726449	108	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	722734	722885	152	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	721396	721540	145	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	720547	720640	94	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	718799	718884	86	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	715890	716018	129	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	715039	715272	234	-	ENSBGRG00000002780	PADI2	protein_coding
2	38590	3831532	2	876759	1034979	158221	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	1034979	158221	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	876850	92	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	901632	901812	181	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	902908	902980	73	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	904190	904251	62	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905571	905688	118	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905769	905894	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	907821	907993	173	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	908137	908240	104	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	909188	909311	124	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	955722	955829	108	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	958010	958161	152	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959310	959454	145	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959539	959641	103	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	961407	961486	80	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	965064	965189	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1034250	1034979	730	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	967089	90331	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	876850	92	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	901632	901812	181	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	902908	902980	73	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	904190	904251	62	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905571	905688	118	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905769	905894	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	907821	907993	173	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	908137	908240	104	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	909188	909311	124	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	955722	955829	108	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	958010	958161	152	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959310	959454	145	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959539	959641	103	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	961407	961486	80	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	965064	965189	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	966856	967089	234	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	930119	53361	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	876850	92	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	901632	901812	181	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	902908	902980	73	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	904190	904251	62	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905571	905688	118	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905769	905894	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	907821	907993	173	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	908137	908240	104	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	909188	909311	124	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	909691	909798	108	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	911546	911697	152	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	917263	917407	145	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	918227	918320	94	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	922956	923035	80	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	923682	923807	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	928264	930119	1856	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	930119	53361	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	876759	876850	92	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	901632	901812	181	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	902908	902980	73	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	904190	904251	62	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905571	905688	118	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	905769	905894	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	907821	907993	173	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	908137	908240	104	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	909188	909311	124	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	909691	909798	108	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	911546	911697	152	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	917263	917407	145	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	919482	919575	94	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	922956	923035	80	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	923682	923807	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	928264	930119	1856	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	934296	1034979	100684	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	934296	934387	92	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	942311	942491	181	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	945961	946033	73	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	948198	948259	62	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	950191	950308	118	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	951610	951735	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	953092	953270	179	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	953478	953581	104	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	953723	953834	112	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	955722	955829	108	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	958010	958161	152	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959310	959454	145	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959539	959641	103	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	961407	961486	80	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	965064	965189	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1034250	1034979	730	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	934296	1034979	100684	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	934296	934387	92	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	942311	942491	181	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	945961	946033	73	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	949203	949264	62	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	950191	950308	118	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	951610	951735	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	953092	953270	179	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	953478	953581	104	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	953723	953834	112	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	955722	955829	108	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	958010	958161	152	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959310	959454	145	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	959539	959641	103	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	961407	961486	80	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	965064	965189	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1034250	1034979	730	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	997312	1034979	37668	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	997312	998421	1110	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1002604	1002784	181	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1004929	1004995	67	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1007728	1007795	68	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1012164	1012278	115	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1013669	1013794	126	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1016690	1016868	179	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1016985	1017088	104	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1017991	1018102	112	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1020210	1020317	108	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1027314	1027468	155	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1029650	1029791	142	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1030047	1030149	103	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1030976	1031046	71	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1031519	1031659	141	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1034250	1034979	730	+	ENSBGRG00000002860	PADI1	protein_coding
2	38590	3831532	2	1040067	1061868	21802	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1040067	1061868	21802	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1040067	1040154	88	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1049052	1049216	165	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1049998	1050123	126	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1052767	1052957	191	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1053159	1053262	104	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1055500	1055611	112	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1056930	1057037	108	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1057237	1057391	155	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1058079	1058235	157	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1058316	1058439	124	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1059449	1059519	71	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1060534	1060695	162	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1061635	1061868	234	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1048210	1061868	13659	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1048210	1048495	286	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1049079	1049206	128	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1050006	1050123	118	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1052767	1052957	191	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1053159	1053262	104	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1055500	1055611	112	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1056930	1057037	108	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1057237	1057391	155	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1058079	1058235	157	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1058316	1058439	124	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1059449	1059519	71	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1060534	1060695	162	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1061635	1061868	234	+	ENSBGRG00000003075	NA	protein_coding
2	38590	3831532	2	1063828	1096001	32174	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1063828	1096001	32174	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1095733	1096001	269	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1094310	1094595	286	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1087747	1087840	94	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1083105	1083248	144	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1080050	1080181	132	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1079595	1079683	89	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1078159	1078273	115	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1075116	1075282	167	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1071319	1071499	181	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1070931	1071036	106	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1069330	1069402	73	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1067869	1067946	78	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1063828	1066661	2834	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1063828	1083777	19950	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1083105	1083777	673	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1080050	1080181	132	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1079595	1079683	89	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1078159	1078273	115	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1075116	1075282	167	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1071319	1071499	181	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1070931	1071036	106	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1069330	1069402	73	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1067277	1067350	74	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1063828	1066661	2834	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1063828	1083777	19950	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1083105	1083777	673	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1080050	1080181	132	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1079595	1079683	89	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1078159	1078273	115	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1075116	1075282	167	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1071319	1071499	181	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1070931	1071036	106	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1069330	1069402	73	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1063828	1066661	2834	-	ENSBGRG00000003136	RCC2	protein_coding
2	38590	3831532	2	1162070	1361440	199371	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1162070	1361440	199371	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1162070	1162638	569	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1229378	1229453	76	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1238797	1238982	186	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1239635	1239674	40	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1253399	1253490	92	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1255181	1255264	84	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1264283	1264452	170	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1274921	1275029	109	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1279449	1279555	107	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1281741	1281818	78	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1283548	1283727	180	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1284514	1284630	117	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1285845	1285937	93	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1286675	1286848	174	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1292597	1292742	146	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1295436	1295450	15	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1295670	1295851	182	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1299946	1300061	116	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1300484	1300611	128	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1302418	1302518	101	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1310094	1310215	122	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1316761	1316847	87	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1318235	1318461	227	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1320250	1320404	155	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1328495	1328643	149	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1349379	1349553	175	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1358371	1358493	123	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1360319	1361440	1122	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1162070	1361440	199371	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1162070	1162638	569	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1229378	1229453	76	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1238797	1238982	186	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1239635	1239674	40	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1253399	1253490	92	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1255181	1255264	84	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1264283	1264452	170	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1274921	1275029	109	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1279449	1279555	107	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1281741	1281818	78	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1283548	1283727	180	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1284514	1284630	117	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1285845	1285937	93	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1286675	1286848	174	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1292597	1292742	146	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1295670	1295851	182	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1299946	1300061	116	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1300484	1300611	128	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1302418	1302518	101	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1310094	1310215	122	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1316761	1316847	87	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1318235	1318461	227	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1320250	1320404	155	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1328495	1328643	149	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1349379	1349553	175	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1358371	1358493	123	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1360319	1361440	1122	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
2	38590	3831532	2	1229378	1361440	132063	+	ENSBGRG00000003200	ARHGEF10L	protein_coding
