chromosome	start	end	gene_id	gene_name	gene_biotype
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
NC_037328.1	45145543	45593178	ABI3BP	ABI3BP	
